date,direction,speed
2011-10-12,288,9.0
2011-10-13,206,9.0
2011-10-14,201,10.0
2011-10-15,189,15.0
2011-10-16,286,6.0
2011-10-17,255,9.0
2011-10-18,286,12.0
2011-10-19,173,9.0
2011-10-20,62,7.0
2011-10-21,63,6.0
2011-10-22,137,12.0
2011-10-23,249,14.0
2011-10-24,136,9.0
2011-10-25,270,7.0
2011-10-26,302,15.0
2011-10-27,222,8.0
2011-10-28,164,8.0
2011-10-29,166,8.0
2011-10-30,75,6.0
2011-10-31,315,12.0
2011-11-01,203,9.0
2011-11-02,206,12.0
2011-11-03,283,8.0
2011-11-04,232,7.0
2011-11-05,211,6.0
2011-11-06,106,9.0
2011-11-07,201,14.0
2011-11-08,315,14.0
2011-11-09,312,10.0
2011-11-10,249,6.0
2011-11-11,209,9.0
2011-11-12,206,7.0
2011-11-13,266,8.0
2011-11-14,319,11.0
2011-11-15,304,14.0
2011-11-16,284,16.0
2011-11-17,315,14.0
2011-11-18,233,8.0
2011-11-19,223,15.0
2011-11-20,297,11.0
2011-11-21,310,13.0
2011-11-22,266,12.0
2011-11-23,201,8.0
2011-11-24,266,18.0
2011-11-25,276,16.0
2011-11-26,266,8.0
2011-11-27,245,8.0
2011-11-28,227,9.0
2011-11-29,285,7.0
2011-11-30,214,14.0
2011-12-01,306,16.0
2011-12-02,72,12.0
2011-12-03,120,16.0
2011-12-04,280,28.0
2011-12-05,286,16.0
2011-12-06,214,7.0
2011-12-07,272,7.0
2011-12-08,289,14.0
2011-12-09,313,12.0
2011-12-10,265,10.0
2011-12-11,284,16.0
2011-12-12,277,12.0
2011-12-13,310,11.0
2011-12-14,243,8.0
2011-12-15,288,17.0
2011-12-16,289,11.0
2011-12-17,280,14.0
2011-12-18,269,13.0
2011-12-19,277,8.0
2011-12-20,292,14.0
2011-12-21,241,7.0
2011-12-22,270,10.0
2011-12-23,289,18.0
2011-12-24,254,15.0
2011-12-25,286,18.0
2011-12-26,279,24.0
2011-12-27,290,17.0
2011-12-28,285,10.0
2011-12-29,238,12.0
2011-12-30,291,21.0
2011-12-31,290,15.0
2012-01-01,236,10.0
2012-01-02,307,18.0
2012-01-03,295,17.0
2012-01-04,300,10.0
2012-01-05,287,25.0
2012-01-06,279,11.0
2012-01-07,284,14.0
2012-01-08,281,12.0
2012-01-09,240,15.0
2012-01-10,296,12.0
2012-01-11,322,15.0
2012-01-12,288,13.0
2012-01-13,267,14.0
2012-01-14,283,18.0
2012-01-15,291,15.0
2012-01-16,315,11.0
2012-01-17,312,11.0
2012-01-18,237,8.0
2012-01-19,180,13.0
2012-01-20,53,17.0
2012-01-21,124,9.0
2012-01-22,258,12.0
2012-01-23,307,15.0
2012-01-24,293,12.0
2012-01-25,222,12.0
2012-01-26,298,15.0
2012-01-27,289,8.0
2012-01-28,297,15.0
2012-01-29,300,18.0
2012-01-30,281,19.0
2012-01-31,273,15.0
2012-02-01,235,20.0
2012-02-02,288,28.0
2012-02-03,257,11.0
2012-02-04,257,18.0
2012-02-05,237,7.0
2012-02-06,226,9.0
2012-02-07,301,11.0
2012-02-08,311,18.0
2012-02-09,282,13.0
2012-02-10,251,10.0
2012-02-11,280,12.0
2012-02-12,283,19.0
2012-02-13,227,8.0
2012-02-14,138,5.0
2012-02-15,285,14.0
2012-02-16,316,15.0
2012-02-17,302,10.0
2012-02-18,292,16.0
2012-02-19,270,11.0
2012-02-20,275,8.0
2012-02-21,287,13.0
2012-02-22,222,9.0
2012-02-23,233,12.0
2012-02-24,314,15.0
2012-02-25,266,15.0
2012-02-26,305,14.0
2012-02-27,297,16.0
2012-02-28,212,7.0
2012-02-29,178,5.0
2012-03-01,318,10.0
2012-03-02,184,12.0
2012-03-03,254,17.0
2012-03-04,205,8.0
2012-03-05,164,11.0
2012-03-06,288,11.0
2012-03-07,297,14.0
2012-03-08,224,11.0
2012-03-09,158,13.0
2012-03-10,73,21.0
2012-03-11,96,9.0
2012-03-12,276,21.0
2012-03-13,298,17.0
2012-03-14,263,7.0
2012-03-15,279,16.0
2012-03-16,249,11.0
2012-03-17,204,15.0
2012-03-18,204,9.0
2012-03-19,301,21.0
2012-03-20,283,17.0
2012-03-21,286,23.0
2012-03-22,254,16.0
2012-03-23,189,10.0
2012-03-24,279,18.0
2012-03-25,281,16.0
2012-03-26,285,18.0
2012-03-27,257,12.0
2012-03-28,260,17.0
2012-03-29,250,11.0
2012-03-30,214,14.0
2012-03-31,236,24.0
2012-04-01,264,13.0
2012-04-02,248,9.0
2012-04-03,180,28.0
2012-04-04,262,39.0
2012-04-05,258,15.0
2012-04-06,280,16.0
2012-04-07,283,14.0
2012-04-08,249,9.0
2012-04-09,242,22.0
2012-04-10,208,10.0
2012-04-11,202,22.0
2012-04-12,238,13.0
2012-04-13,241,13.0
2012-04-14,35,6.0
2012-04-15,170,9.0
2012-04-16,177,11.0
2012-04-17,191,7.0
2012-04-18,139,10.0
2012-04-19,61,9.0
2012-04-20,57,8.0
2012-04-21,73,9.0
2012-04-22,157,16.0
2012-04-23,174,19.0
2012-04-24,317,8.0
2012-04-25,148,9.0
2012-04-26,167,19.0
2012-04-27,177,7.0
2012-04-28,182,8.0
2012-04-29,192,7.0
2012-04-30,165,8.0
2012-05-01,174,16.0
2012-05-02,145,16.0
2012-05-03,110,25.0
2012-05-04,247,9.0
2012-05-05,255,12.0
2012-05-06,237,10.0
2012-05-07,198,9.0
2012-05-08,197,9.0
2012-05-09,117,8.0
2012-05-10,178,13.0
2012-05-11,318,17.0
2012-05-12,287,18.0
2012-05-13,303,10.0
2012-05-14,219,11.0
2012-05-15,170,17.0
2012-05-16,280,13.0
2012-05-17,151,9.0
2012-05-18,268,13.0
2012-05-19,229,9.0
2012-05-20,173,7.0
2012-05-21,112,7.0
2012-05-22,52,11.0
2012-05-23,80,12.0
2012-05-24,220,9.0
2012-05-25,235,6.0
2012-05-26,253,9.0
2012-05-27,192,9.0
2012-05-28,137,6.0
2012-05-29,123,9.0
2012-05-30,115,11.0
2012-05-31,196,7.0
2012-06-01,207,7.0
2012-06-02,159,9.0
2012-06-03,89,7.0
2012-06-04,185,8.0
2012-06-05,206,12.0
2012-06-06,147,12.0
2012-06-07,219,9.0
2012-06-08,154,6.0
2012-06-09,116,12.0
2012-06-10,19,21.0
2012-06-11,53,9.0
2012-06-12,93,9.0
2012-06-13,54,13.0
2012-06-14,62,7.0
2012-06-15,126,7.0
2012-06-16,166,13.0
2012-06-17,275,10.0
2012-06-18,225,10.0
2012-06-19,143,12.0
2012-06-20,137,14.0
2012-06-21,173,7.0
2012-06-22,143,6.0
2012-06-23,223,6.0
2012-06-24,199,8.0
2012-06-25,49,9.0
2012-06-26,77,8.0
2012-06-27,142,6.0
2012-06-28,176,7.0
2012-06-29,126,7.0
2012-06-30,159,8.0
2012-07-01,166,9.0
2012-07-02,104,5.0
2012-07-03,188,7.0
2012-07-04,136,6.0
2012-07-05,181,7.0
2012-07-06,226,8.0
2012-07-07,80,15.0
2012-07-08,61,10.0
2012-07-09,169,8.0
2012-07-10,200,9.0
2012-07-11,185,13.0
2012-07-12,193,23.0
2012-07-13,201,9.0
2012-07-14,181,5.0
2012-07-15,189,5.0
2012-07-16,200,9.0
2012-07-17,208,6.0
2012-07-18,163,6.0
2012-07-19,146,12.0
2012-07-20,56,9.0
2012-07-21,55,8.0
2012-07-22,148,8.0
2012-07-23,183,10.0
2012-07-24,153,5.0
2012-07-25,218,6.0
2012-07-26,215,8.0
2012-07-27,205,7.0
2012-07-28,206,6.0
2012-07-29,178,7.0
2012-07-30,169,9.0
2012-07-31,188,13.0
2012-08-01,188,13.0
2012-08-02,163,7.0
2012-08-03,114,6.0
2012-08-04,129,8.0
2012-08-05,191,12.0
2012-08-06,222,6.0
2012-08-07,240,8.0
2012-08-08,128,12.0
2012-08-09,34,10.0
2012-08-10,226,8.0
2012-08-11,205,6.0
2012-08-12,159,7.0
2012-08-13,199,10.0
2012-08-14,217,7.0
2012-08-15,132,7.0
2012-08-16,214,6.0
2012-08-17,202,7.0
2012-08-18,184,7.0
2012-08-19,188,15.0
2012-08-20,181,10.0
2012-08-21,191,7.0
2012-08-22,185,8.0
2012-08-23,164,7.0
2012-08-24,169,5.0
2012-08-25,166,7.0
2012-08-26,186,8.0
2012-08-27,183,7.0
2012-08-28,176,10.0
2012-08-29,190,10.0
2012-08-30,223,7.0
2012-08-31,166,10.0
2012-09-01,112,10.0
2012-09-02,78,9.0
2012-09-03,149,8.0
2012-09-04,207,9.0
2012-09-05,253,7.0
2012-09-06,211,6.0
2012-09-07,224,8.0
2012-09-08,166,10.0
2012-09-09,175,14.0
2012-09-10,182,14.0
2012-09-11,180,10.0
2012-09-12,168,7.0
2012-09-13,254,11.0
2012-09-14,195,12.0
2012-09-15,177,16.0
2012-09-16,179,11.0
2012-09-17,177,22.0
2012-09-18,179,23.0
2012-09-19,184,14.0
2012-09-20,251,8.0
2012-09-21,173,9.0
2012-09-22,167,6.0
2012-09-23,52,13.0
2012-09-24,133,14.0
2012-09-25,75,5.0
2012-09-26,187,10.0
2012-09-27,56,15.0
2012-09-28,30,17.0
2012-09-29,219,10.0
2012-09-30,171,12.0
2012-10-01,194,15.0
2012-10-02,65,13.0
2012-10-03,25,18.0
2012-10-04,225,22.0
2012-10-05,274,9.0
2012-10-06,228,7.0
2012-10-07,298,11.0
2012-10-08,182,11.0
2012-10-09,91,8.0
2012-10-10,83,12.0
2012-10-11,98,9.0
2012-10-12,294,14.0
2012-10-13,281,16.0
2012-10-14,222,10.0
2012-10-15,264,12.0
2012-10-16,220,10.0
2012-10-17,210,16.0
2012-10-18,322,9.0
2012-10-19,334,15.0
2012-10-20,231,12.0
2012-10-21,268,16.0
2012-10-22,223,13.0
2012-10-23,243,21.0
2012-10-24,285,16.0
2012-10-25,232,9.0
2012-10-26,162,10.0
2012-10-27,80,13.0
2012-10-28,161,17.0
2012-10-29,281,15.0
2012-10-30,253,9.0
2012-10-31,233,10.0
2012-11-01,257,12.0
2012-11-02,276,24.0
2012-11-03,277,20.0
2012-11-04,292,11.0
2012-11-05,206,10.0
2012-11-06,159,17.0
2012-11-07,286,12.0
2012-11-08,257,21.0
2012-11-09,270,14.0
2012-11-10,200,15.0
2012-11-11,127,12.0
2012-11-12,211,18.0
2012-11-13,242,10.0
2012-11-14,282,15.0
2012-11-15,292,16.0
2012-11-16,277,11.0
2012-11-17,230,16.0
2012-11-18,298,22.0
2012-11-19,229,7.0
2012-11-20,276,17.0
2012-11-21,292,16.0
2012-11-22,209,3.0
2012-11-23,287,11.0
2012-11-24,303,16.0
2012-11-25,256,10.0
2012-11-26,226,20.0
2012-11-27,296,27.0
2012-11-28,231,10.0
2012-11-29,282,13.0
2012-11-30,234,8.0
2012-12-01,335,18.0
2012-12-02,244,7.0
2012-12-03,173,6.0
2012-12-04,243,19.0
2012-12-05,276,14.0
2012-12-06,229,22.0
2012-12-07,271,17.0
2012-12-08,231,23.0
2012-12-09,270,19.0
2012-12-10,277,24.0
2012-12-11,285,13.0
2012-12-12,276,12.0
2012-12-13,278,12.0
2012-12-14,239,12.0
2012-12-15,236,8.0
2012-12-16,282,18.0
2012-12-17,202,10.0
2012-12-18,282,16.0
2012-12-19,302,22.0
2012-12-20,288,17.0
2012-12-21,266,10.0
2012-12-22,277,8.0
2012-12-23,262,13.0
2012-12-24,265,15.0
2012-12-25,245,20.0
2012-12-26,297,27.0
2012-12-27,277,18.0
2012-12-28,174,7.0
2012-12-29,126,13.0
2012-12-30,197,15.0
2012-12-31,288,24.0
2013-01-01,274,11.0
2013-01-02,240,20.0
2013-01-03,296,24.0
2013-01-04,294,26.0
2013-01-05,255,7.0
2013-01-06,279,13.0
2013-01-07,298,10.0
2013-01-08,333,10.0
2013-01-09,179,9.0
2013-01-10,303,19.0
2013-01-11,286,19.0
2013-01-12,255,9.0
2013-01-13,289,14.0
2013-01-14,137,19.0
2013-01-15,307,21.0
2013-01-16,268,7.0
2013-01-17,300,13.0
2013-01-18,293,16.0
2013-01-19,285,17.0
2013-01-20,304,18.0
2013-01-21,253,10.0
2013-01-22,263,14.0
2013-01-23,220,13.0
2013-01-24,234,6.0
2013-01-25,257,20.0
2013-01-26,263,26.0
2013-01-27,291,23.0
2013-01-28,313,14.0
2013-01-29,290,15.0
2013-01-30,301,17.0
2013-01-31,305,11.0
2013-02-01,231,10.0
2013-02-02,246,19.0
2013-02-03,294,22.0
2013-02-04,252,8.0
2013-02-05,300,22.0
2013-02-06,293,10.0
2013-02-07,258,15.0
2013-02-08,288,32.0
2013-02-09,283,15.0
2013-02-10,280,8.0
2013-02-11,302,18.0
2013-02-12,238,9.0
2013-02-13,287,19.0
2013-02-14,262,7.0
2013-02-15,303,10.0
2013-02-16,300,23.0
2013-02-17,295,16.0
2013-02-18,266,8.0
2013-02-19,307,19.0
2013-02-20,296,17.0
2013-02-21,291,24.0
2013-02-22,270,14.0
2013-02-23,283,22.0
2013-02-24,274,27.0
2013-02-25,302,21.0
2013-02-26,268,9.0
2013-02-27,295,8.0
2013-02-28,293,9.0
2013-03-01,207,16.0
